quartier,superficie,nombre_de_chambres,douches_wc,type_d_acces,meublé,état_général,loyer_mensuel,confortable,espace
1.3195138314049746,-0.4637412930248333,-0.8221786020271296,0.5516772843673704,-1.2814232144554956,-0.7608859102526823,-1.4992352790734178,-1.0228320841601515,-0.49999999999999994,0.3622173752852472
-0.9021165990217684,0.07444976270998288,0.2989740371007743,0.5516772843673704,-1.2814232144554956,-0.7608859102526823,-1.4992352790734178,-0.6686045225462462,-0.49999999999999994,-0.18430584850177803
-0.9021165990217684,0.612640818444799,0.2989740371007743,0.5516772843673704,0.9799118698777319,-0.7608859102526823,-0.21417646843905974,-0.07822525318973741,-0.49999999999999994,0.3622173752852472
-0.9021165990217684,-0.1946457651574252,0.2989740371007743,-1.8126539343499317,-0.1507556722888818,-0.7608859102526823,-1.4992352790734178,-0.6686045225462462,-0.49999999999999994,-0.45756746039529067
0.10771541480856933,2.4963095135166555,2.541279315356582,0.5516772843673704,0.9799118698777319,1.314257481345542,1.0708823421952982,2.578481458914552,1.9999999999999998,0.22558656933849092
-0.4981837934896333,0.34354529057739097,-0.8221786020271296,0.5516772843673704,-1.2814232144554956,1.314257481345542,-0.21417646843905974,1.3977229202015347,-0.49999999999999994,2.001787046646323
0.7136146231067719,1.1508318741796153,2.541279315356582,0.5516772843673704,0.9799118698777319,1.314257481345542,1.0708823421952982,2.8736710935928067,1.9999999999999998,-0.45756746039529067
-0.29621739072356573,-1.0019323487596494,-0.8221786020271296,-1.8126539343499317,0.9799118698777319,1.314257481345542,-0.21417646843905974,-0.6686045225462462,-0.49999999999999994,-0.7308290722888033
0.9155810258728395,0.612640818444799,1.4201266762286782,0.5516772843673704,0.9799118698777319,1.314257481345542,1.0708823421952982,1.2501281028624074,1.9999999999999998,-0.36629808202285735
1.521480234171042,-1.0019323487596494,-0.8221786020271296,0.5516772843673704,0.9799118698777319,1.314257481345542,1.0708823421952982,-0.07822525318973741,1.9999999999999998,-0.7308290722888033
-1.104083001787836,-0.1946457651574252,-0.8221786020271296,0.5516772843673704,0.9799118698777319,1.314257481345542,-0.21417646843905974,-0.004427844520173816,-0.49999999999999994,0.9087405990722724
-1.3060494045539035,-1.0019323487596494,-0.8221786020271296,-1.8126539343499317,0.9799118698777319,1.314257481345542,-1.4992352790734178,-0.6686045225462462,-0.49999999999999994,-0.7308290722888033
-0.09425098795749821,-0.7328368208922413,-0.8221786020271296,0.5516772843673704,0.9799118698777319,1.314257481345542,1.0708823421952982,-0.07822525318973741,1.9999999999999998,-0.18430584850177803
-1.3060494045539035,-1.1364801126933535,-0.8221786020271296,0.5516772843673704,-1.2814232144554956,1.314257481345542,-0.21417646843905974,-0.6686045225462462,-0.49999999999999994,-1.0040906841823158
-1.3060494045539035,-1.2710278766270575,-0.8221786020271296,-1.8126539343499317,-1.2814232144554956,-0.7608859102526823,-1.4992352790734178,-1.1409079380314533,-0.49999999999999994,-1.2773522960758286
-1.3060494045539035,-1.35175653498728,-0.8221786020271296,-1.8126539343499317,-0.1507556722888818,-0.7608859102526823,-1.4992352790734178,-1.052351047627977,-0.49999999999999994,-1.4413092632119362
-1.3060494045539035,0.07444976270998288,-0.8221786020271296,0.5516772843673704,-0.1507556722888818,-0.7608859102526823,-0.21417646843905974,-0.07822525318973741,-0.49999999999999994,1.4552638228592978
-0.7001501962557009,-0.1946457651574252,0.2989740371007743,0.5516772843673704,-0.1507556722888818,-0.7608859102526823,-0.21417646843905974,-0.521009705207119,-0.49999999999999994,-0.45756746039529067
-0.7001501962557009,-1.0019323487596494,0.2989740371007743,0.5516772843673704,-1.2814232144554956,-0.7608859102526823,-0.21417646843905974,-0.521009705207119,-0.49999999999999994,-1.2773522960758286
-0.7001501962557009,0.612640818444799,0.2989740371007743,0.5516772843673704,-1.2814232144554956,-0.7608859102526823,1.0708823421952982,-0.2258200705288646,-0.49999999999999994,0.3622173752852472
